201	242
201	257
201	318
201	348
201	385
201	416
201	442
201	450
201	603
201	743
201	814
201	863
201	868
201	924
201	983
202	208
202	250
202	275
202	289
202	335
202	364
202	370
202	386
202	428
202	443
202	451
202	455
202	536
202	559
202	561
202	583
202	621
202	660
202	680
202	742
202	969
203	404
203	439
203	460
203	529
203	542
203	669
203	828
203	892
203	910
203	930
203	935
203	939
203	951
204	246
204	328
204	337
204	363
204	394
204	425
204	426
204	802
204	854
204	881
204	967
204	992
205	233
205	271
205	284
205	355
205	363
205	371
205	398
205	457
205	466
205	472
205	491
205	536
205	559
205	596
205	619
205	625
205	669
205	679
205	697
205	702
205	748
205	783
206	210
206	229
206	278
206	316
206	353
206	402
206	795
206	797
206	802
206	897
206	992
207	225
207	268
207	269
207	275
207	317
207	334
207	371
207	391
207	397
207	434
207	445
207	518
207	547
207	568
207	571
207	578
207	591
207	638
207	654
207	677
207	680
207	686
207	693
207	700
207	727
207	763
207	772
207	787
207	826
207	925
207	926
207	928
208	215
208	241
208	276
208	299
208	328
208	360
208	361
208	364
208	370
208	391
208	404
208	414
208	434
208	444
208	451
208	452
208	559
208	564
208	566
208	574
208	583
208	592
208	604
208	612
208	621
208	636
208	643
208	652
208	656
208	661
208	697
208	707
208	712
208	741
208	778
208	824
208	833
208	867
208	878
208	894
208	942
209	247
209	296
209	337
209	371
209	376
209	387
209	419
209	525
209	538
209	706
209	722
209	928
210	496
210	522
210	529
210	558
210	569
210	617
210	662
210	735
210	813
210	824
210	837
210	844
212	237
212	244
212	332
212	364
212	469
212	474
212	547
212	638
212	724
212	798
212	990
213	235
213	278
213	307
213	347
213	356
213	764
213	974
214	208
214	308
214	331
214	359
214	491
214	510
214	520
214	600
214	626
214	639
214	697
214	750
214	798
214	894
214	951
215	320
215	325
215	381
215	399
215	430
215	494
215	522
215	552
215	588
215	625
215	644
215	661
215	701
215	710
215	736
215	786
215	893
216	222
216	235
216	483
216	588
216	663
216	986
217	248
217	249
217	275
217	283
217	382
217	457
217	476
217	482
217	518
217	631
217	647
217	660
217	666
217	768
217	774
217	794
217	796
217	797
217	810
217	828
217	829
217	833
217	841
217	847
217	849
217	852
217	853
217	873
217	889
217	925
217	982
217	994
218	246
218	331
218	440
218	451
218	482
218	545
218	564
218	600
218	682
218	685
218	692
218	738
218	743
218	747
218	756
218	763
218	780
218	863
218	867
218	962
218	987
218	995
219	253
219	345
219	683
219	697
219	778
219	789
219	809
219	828
224	209
224	223
224	542
224	757
225	282
225	286
225	387
225	608
225	625
225	667
225	701
225	717
225	777
225	803
225	874
226	228
226	400
228	210
228	264
228	287
228	295
228	327
228	380
228	395
228	424
228	547
228	641
228	691
228	883
228	931
229	240
229	334
229	390
229	418
229	518
229	519
229	588
229	695
229	723
229	729
229	848
229	921
231	223
231	269
231	343
231	384
231	448
231	585
231	607
231	676
231	760
231	762
231	792
231	867
231	902
231	947
234	207
234	400
234	575
234	595
239	250
239	344
239	434
239	682
239	745
239	937
240	246
240	260
240	362
240	366
240	389
240	391
240	406
240	425
240	436
240	452
240	625
240	767
240	783
240	821
240	857
240	865
240	920
242	456
246	232
246	251
246	274
246	437
246	537
248	330
248	508
248	523
248	610
248	613
248	753
248	779
248	864
248	901
248	945
248	966
248	981
248	999
249	878
250	210
250	301
250	317
250	338
250	376
250	429
250	618
250	627
250	648
250	767
250	780
250	791
250	851
250	909
250	965
250	999
251	217
251	249
251	418
251	445
251	586
251	600
251	638
251	647
251	648
251	650
251	676
251	771
251	865
251	966
252	203
252	217
252	241
252	429
252	598
252	858
252	920
252	935
253	241
253	302
253	925
254	248
254	352
254	623
254	639
254	641
254	661
254	699
254	728
254	876
254	955
254	999
256	201
256	215
256	288
256	329
256	360
256	375
256	394
256	417
256	512
256	514
256	586
256	633
256	643
256	670
256	676
256	728
256	752
256	785
256	804
256	906
260	235
260	350
260	421
260	691
260	694
260	909
262	296
262	301
262	337
262	389
262	427
262	514
262	539
262	624
262	626
262	736
262	743
262	882
264	222
267	200
267	286
267	307
267	488
267	652
267	690
267	699
267	851
268	773
269	205
269	238
269	369
269	466
269	491
269	521
269	548
269	588
269	668
269	721
269	727
269	731
269	746
269	751
269	989
270	201
270	215
270	238
270	260
270	261
270	274
270	334
270	346
270	356
270	369
270	379
270	414
270	422
270	556
270	571
270	578
270	618
270	629
270	637
270	656
270	697
270	728
270	772
270	885
270	910
270	988
276	200
276	203
276	229
276	233
276	251
276	322
276	385
276	447
276	472
276	479
276	637
276	673
276	696
281	246
281	282
281	343
281	391
281	398
281	421
281	475
281	505
281	531
281	580
281	587
281	668
281	805
281	820
281	881
281	908
281	939
281	982
284	440
284	468
284	495
289	439
289	479
289	500
289	599
289	629
301	299
301	328
301	362
301	494
301	586
301	690
301	694
301	706
301	859
301	918
302	254
302	306
302	346
302	384
302	412
302	448
302	506
302	624
302	643
302	645
302	650
302	668
302	683
302	685
302	824
302	827
302	918
303	276
303	289
303	396
303	558
303	588
303	622
303	769
303	836
303	849
303	872
303	965
303	973
303	982
304	217
304	244
304	246
304	371
304	398
304	427
304	432
304	441
304	468
304	520
304	530
304	554
304	559
304	560
304	567
304	631
304	643
304	673
304	693
304	694
304	718
304	724
304	730
304	808
304	824
304	839
304	875
304	888
304	953
305	269
305	333
305	500
305	565
305	617
305	648
305	865
305	890
305	908
306	221
306	423
306	464
306	578
306	636
306	820
306	874
306	980
307	230
307	234
307	235
307	271
307	353
307	365
307	367
307	422
307	444
307	497
307	543
307	586
307	643
307	645
307	729
307	765
307	836
307	849
307	867
307	878
307	950
308	203
308	212
308	228
308	244
308	313
308	362
308	368
308	375
308	397
308	445
308	453
308	468
308	582
308	637
308	643
308	652
308	682
308	694
308	697
308	726
308	947
308	990
309	219
309	225
309	238
309	272
309	325
309	367
309	483
309	521
309	526
309	527
309	596
309	613
309	747
309	771
309	778
309	838
309	935
309	949
310	272
310	506
310	539
310	593
310	641
310	674
310	694
310	775
310	863
310	886
310	943
312	206
312	265
312	267
312	276
312	357
312	419
312	423
312	475
312	488
312	573
312	710
312	797
313	217
313	390
313	436
313	521
313	528
313	659
313	709
313	876
314	291
314	761
314	852
315	247
315	282
315	324
315	336
315	337
315	365
315	367
315	403
315	489
315	498
315	541
315	548
315	639
315	643
315	656
315	697
315	702
315	865
315	867
315	869
315	892
316	200
316	771
316	822
317	298
317	333
317	373
317	456
317	533
317	660
317	694
317	892
317	903
317	942
318	229
318	244
318	245
318	246
318	278
318	333
318	361
318	373
318	381
318	382
318	391
318	465
318	558
318	563
318	568
318	571
318	579
318	633
318	670
318	874
318	894
318	908
318	972
318	992
319	201
319	228
319	237
319	256
319	276
319	279
319	329
319	332
319	342
319	392
319	439
319	446
319	453
319	456
319	465
319	479
319	482
319	490
319	494
319	527
319	591
319	625
319	627
319	638
319	646
319	656
319	664
319	667
319	683
319	685
319	696
319	741
319	788
319	822
319	824
319	825
319	827
319	851
319	854
319	857
319	861
319	868
319	892
319	935
320	222
320	234
320	239
320	283
320	284
320	289
320	290
320	294
320	296
320	362
320	461
320	490
320	524
320	548
320	573
320	593
320	655
320	745
320	765
320	793
320	796
320	805
320	845
320	847
320	877
320	982
321	223
321	329
321	348
321	537
321	765
323	265
323	280
323	490
323	557
323	606
323	666
323	698
323	812
323	820
325	220
325	233
325	237
325	555
325	576
325	805
330	271
330	318
330	391
330	444
330	488
330	606
330	646
330	656
330	660
330	687
330	772
330	804
330	817
330	850
330	891
330	895
330	973
331	200
334	345
334	400
334	408
334	434
334	456
334	548
334	558
334	562
334	564
334	625
334	644
334	663
334	682
334	699
334	702
334	756
334	779
334	814
334	863
334	982
336	207
336	230
336	234
336	256
336	284
336	368
336	371
336	677
336	742
336	748
336	752
336	778
336	817
336	879
336	883
336	973
336	993
337	222
337	328
337	504
337	529
337	534
337	538
337	588
337	656
337	667
337	685
337	782
337	969
337	993
339	219
339	235
340	201
340	772
340	884
343	359
345	222
347	221
347	249
347	295
347	386
347	426
347	506
347	588
347	628
347	718
347	719
347	778
347	862
351	201
352	202
352	305
352	389
352	469
352	494
352	507
352	582
352	959
360	221
360	238
360	278
360	290
360	345
360	359
360	448
360	473
360	478
360	484
360	494
360	499
360	601
360	628
360	656
360	662
360	697
360	702
360	826
360	847
360	864
360	877
360	879
360	885
360	894
360	898
360	915
360	982
360	985
361	264
361	294
361	687
361	764
361	771
361	792
361	799
361	874
361	996
385	200
385	244
385	282
386	226
386	231
386	450
386	623
386	740
401	239
401	272
401	288
401	299
401	371
401	402
401	500
401	592
401	627
401	643
401	656
401	778
401	925
402	237
402	244
402	247
402	248
402	254
402	294
402	405
402	412
402	439
402	451
402	461
402	482
402	535
402	550
402	567
402	582
402	598
402	599
402	601
402	632
402	667
402	695
402	718
402	723
402	756
402	772
402	774
402	793
402	849
402	883
402	891
402	908
402	918
402	931
402	969
402	982
402	993
403	202
403	306
403	471
403	558
403	697
403	756
403	776
403	874
404	375
404	456
404	464
404	582
404	634
405	391
405	457
405	616
405	659
405	690
405	778
405	886
405	910
406	271
406	296
406	334
406	346
406	384
406	451
406	475
406	532
406	559
406	616
406	635
406	643
406	662
406	689
406	715
406	733
406	741
406	852
406	877
406	882
406	964
406	972
406	981
406	982
407	225
407	438
407	458
407	624
407	713
407	770
407	777
407	791
407	798
407	808
407	857
407	903
407	910
407	919
407	921
408	222
408	227
408	281
408	313
408	342
408	380
408	414
408	443
408	718
408	808
408	841
408	845
408	904
408	968
409	213
409	498
409	643
409	783
410	434
410	622
410	658
410	773
410	835
410	866
410	913
412	201
412	297
412	315
412	357
412	364
412	518
412	538
412	567
412	595
412	745
412	766
412	850
413	262
413	306
413	357
413	367
413	413
413	464
413	467
413	728
413	738
414	221
414	329
414	576
414	755
414	855
415	235
415	252
415	271
415	410
415	442
415	525
415	647
415	663
415	809
415	848
415	859
415	982
416	283
416	320
416	469
416	599
416	649
416	670
416	824
417	204
417	238
417	277
417	341
417	353
417	388
417	436
417	452
417	472
417	521
417	613
417	628
417	680
417	684
417	707
417	749
417	887
417	893
417	935
417	966
418	384
418	389
418	432
418	483
418	484
418	486
418	499
418	567
418	584
418	588
418	650
418	681
418	733
418	780
418	834
418	848
418	886
418	944
418	988
419	202
419	228
419	236
419	267
419	344
419	366
419	373
419	387
419	398
419	400
419	423
419	453
419	459
419	532
419	594
419	596
419	613
419	646
419	652
419	659
419	717
419	729
419	748
419	758
419	802
419	822
419	873
419	879
419	894
419	899
419	926
419	939
423	222
423	238
423	261
423	275
423	387
423	627
423	652
423	709
423	793
423	877
423	881
423	973
424	236
424	254
424	265
424	731
424	959
425	312
425	341
425	471
425	890
425	956
430	200
430	973
432	214
432	297
432	398
432	555
432	607
432	688
434	202
434	538
434	656
434	689
434	821
434	830
434	849
434	850
434	993
435	272
435	292
435	444
435	528
435	613
435	675
435	727
435	738
435	743
435	747
435	748
435	750
435	782
435	946
438	274
438	874
440	231
440	294
440	319
440	342
440	379
440	390
440	398
440	519
440	571
440	574
440	578
440	627
440	633
440	685
440	963
441	237
441	492
441	523
441	526
441	527
441	591
441	717
441	734
441	753
441	756
442	222
443	247
443	314
443	326
443	330
443	360
443	401
443	403
443	412
443	464
443	479
443	521
443	556
443	623
443	629
443	693
443	697
443	853
443	958
443	964
443	982
450	262
450	265
450	271
450	429
450	520
450	535
450	549
450	583
450	652
450	714
450	717
450	791
450	884
450	894
450	896
450	956
450	994
458	200
458	205
469	224
469	303
469	348
469	632
469	682
469	721
469	775
469	791
470	213
470	253
470	313
470	385
473	269
473	457
475	201
478	212
478	294
478	297
478	325
478	589
478	628
478	736
478	867
478	892
479	205
479	229
479	238
479	286
479	439
479	495
479	559
479	733
479	822
479	824
479	922
479	947
479	986
480	253
480	335
480	471
480	537
480	646
480	962
484	348
484	358
484	464
484	568
484	616
484	635
484	744
501	303
501	384
501	395
501	397
501	401
501	592
501	627
501	643
501	843
502	233
502	274
502	279
502	291
502	298
502	335
502	352
502	391
502	429
502	476
502	542
502	679
502	772
502	806
502	908
503	262
503	266
503	292
503	322
503	368
503	382
503	385
503	394
503	448
503	483
503	518
503	549
503	586
503	631
503	633
503	674
503	687
503	693
503	759
503	762
503	792
503	824
503	825
503	827
503	845
503	874
503	900
503	930
503	994
504	208
504	277
504	450
504	540
504	667
504	833
504	842
504	931
505	272
505	333
505	344
505	371
505	480
505	583
505	603
505	782
505	884
505	939
505	968
506	253
506	427
506	604
506	661
506	832
507	258
507	265
507	359
507	365
507	367
507	371
507	392
507	437
507	439
507	472
507	493
507	542
507	548
507	549
507	586
507	613
507	647
507	691
507	692
507	695
507	723
507	725
507	732
507	744
507	754
507	777
507	787
507	845
507	878
507	962
508	225
508	321
508	418
508	744
508	779
508	792
508	883
508	952
508	987
509	304
509	446
509	532
509	549
509	552
509	648
509	673
509	676
509	698
509	733
509	747
509	764
509	772
509	796
509	872
509	880
510	260
510	385
510	654
510	697
510	710
510	715
510	784
510	828
510	875
510	877
512	316
512	336
512	399
512	450
512	503
512	584
512	682
512	772
512	853
513	267
513	441
513	598
513	605
513	785
513	875
513	925
514	213
514	240
514	441
514	529
514	674
514	752
514	830
514	983
515	327
515	362
515	367
515	371
515	384
515	388
515	395
515	438
515	532
515	548
515	605
515	639
515	677
515	769
515	770
515	783
515	825
515	826
515	836
515	838
515	839
515	889
515	899
515	924
515	950
515	987
515	999
516	221
516	239
516	299
516	304
516	457
516	569
516	649
516	665
516	722
516	742
516	837
516	875
516	892
516	970
517	286
517	383
517	386
517	391
517	436
517	443
517	447
517	625
517	756
517	883
517	899
517	912
517	920
518	215
518	230
518	241
518	267
518	296
518	327
518	387
518	399
518	414
518	580
518	597
518	756
518	784
518	831
518	873
518	887
518	962
518	968
518	982
519	233
519	238
519	349
519	353
519	367
519	395
519	401
519	455
519	456
519	573
519	592
519	595
519	632
519	778
519	789
519	828
519	839
519	841
519	848
519	849
519	861
519	910
519	943
520	202
520	314
520	391
520	471
520	547
520	548
520	796
530	200
530	286
530	367
530	467
530	500
530	573
530	615
530	642
530	652
530	698
530	745
530	787
530	870
530	881
530	946
534	220
539	225
540	205
540	208
540	214
540	262
540	333
540	363
540	395
540	436
540	474
540	559
540	659
540	736
540	747
540	763
540	798
540	839
540	864
540	925
540	966
541	215
541	262
541	272
541	323
541	336
541	338
541	346
541	347
541	384
541	401
541	436
541	448
541	449
541	457
541	518
541	522
541	571
541	592
541	629
541	653
541	667
541	669
541	741
541	823
541	828
541	847
541	873
541	925
541	982
551	200
559	296
559	297
559	332
559	355
559	390
559	443
559	606
559	635
559	636
559	713
559	715
559	751
559	782
559	850
559	877
559	924
559	933
559	961
561	224
561	272
561	290
561	291
561	457
561	522
561	613
561	694
561	902
561	989
562	231
562	343
562	359
562	361
562	375
562	405
562	488
562	496
562	506
562	645
562	665
562	693
562	997
563	225
563	246
563	426
563	427
563	432
563	437
563	452
563	485
563	486
563	487
563	488
563	492
563	536
563	559
563	672
563	673
563	682
563	686
563	689
563	732
563	737
563	745
563	826
563	843
563	847
563	849
563	864
563	883
563	928
563	941
563	942
567	253
567	260
567	267
567	286
567	298
567	331
567	371
567	429
567	435
567	940
