1195	712	778
1199	563	427
1202	712	752
1203	641	864
1205	515	769
1206	712	583
1209	641	765
1212	515	384
1213	712	886
1214	319	656
1215	646	369
1217	319	439
1220	319	342
1222	563	437
1225	515	548
1226	320	490
1229	563	486
1229	563	826
1230	563	536
1231	575	464
1237	712	764
1238	319	482
1239	712	779
1241	563	432
1242	563	682
1245	515	677
1246	641	487
1247	319	667
1250	319	868
1252	712	722
1257	319	664
1259	712	727
1260	712	271
1261	712	857
1262	641	762
1265	563	485
1266	319	638
1269	319	851
1271	641	755
1273	712	434
1274	563	864
1276	563	689
1277	515	899
1278	319	279
127G	540	559
1280	712	866
1282	641	894
1283	712	933
1285	712	367
1291	712	384
1292	641	593
1293	319	683
1294	712	652
1297	641	920
1298	319	625
129G	830	514
129G	979	900
1301	712	824
1302	319	854
1303	515	826
1304	319	857
1305	515	838
1307	712	858
1309	712	853
1310	515	924
1316	712	834
1319	319	494
1320	319	228
1322	641	829
1324	712	826
1327	712	836
1329	319	646
1331	712	445
1332	319	627
1334	712	874
1335	712	663
1336	563	732
1338	507	265
1342	515	839
1343	563	488
1345	563	745
1346	507	542
1347	320	845
1350	218	682
1356	320	294
1358	641	948
1367	952	892
1369	202	428
1370	320	847
1372	507	692
1373	320	745
1374	218	482
1375	507	549
1381	507	695
1383	218	756
1384	507	787
1387	218	763
1390	320	793
1391	218	962
1396	320	524
1404	563	883
1405	712	478
1406	507	962
1408	507	754
1409	320	234
1411	602	443
1412	507	365
1414	763	675
1417	205	748
1419	507	472
1421	507	493
1422	507	744
1423	320	283
1424	563	737
1426	507	845
142C	417	707
1430	320	548
1431	218	738
1433	320	796
1440	507	878
1442	507	359
1443	218	863
1447	701	398
1449	907	524
1450	218	747
1451	218	246
1453	218	743
1454	507	367
1456	763	981
1460	684	254
1474	218	867
1475	218	685
1475	320	284
1476	320	765
1479	952	447
1482	763	662
1483	507	439
1484	509	772
1485	563	492
1487	320	239
1488	360	915
1494	320	573
1495	605	694
1499	218	692
1501	218	564
1502	507	723
1508	507	647
1509	701	998
150C	504	931
1510	507	777
1512	218	995
1515	507	732
1517	402	931
1518	308	228
1519	920	955
1525	605	834
1526	308	697
1530	308	362
1531	402	535
1532	308	643
1533	662	787
1537	308	682
1540	402	793
154E	226	400
154E	250	999
154E	819	800
1553	402	756
1555	402	849
1556	402	254
1557	308	375
1559	402	723
1561	308	368
1562	308	582
1563	402	567
1565	402	482
1567	308	726
1568	402	461
1568	402	772
1568	712	973
1574	308	468
1576	402	632
1577	605	288
1577	785	237
1577	970	448
157F	971	256
1582	402	582
1586	402	244
1591	402	883
1592	402	439
1597	308	397
1601	701	896
1607	605	564
1611	701	669
1615	701	797
1616	701	633
1617	701	628
1622	701	437
1625	701	925
1630	701	384
1631	605	533
1632	701	385
1636	701	697
1638	406	877
1640	605	724
1642	605	934
1647	605	733
1649	605	763
1650	605	697
1651	507	548
1653	605	967
1654	605	479
1655	605	772
1659	308	453
1659	605	859
1660	605	384
1662	701	736
1664	701	992
1666	605	966
1667	605	837
1668	605	895
1669	605	246
1670	605	337
1670	605	894
1671	605	845
1674	701	634
1676	605	935
1677	605	363
1679	605	756
1680	605	287
1680	701	443
1681	701	883
1684	605	528
1685	605	439
1686	402	774
1688	605	392
1689	406	972
1691	870	447
1692	501	592
1697	501	384
1698	870	348
1701	864	819
1702	870	689
1706	870	966
1709	479	559
1710	479	947
1713	870	445
1718	479	824
1720	501	397
1721	870	328
1724	870	547
1726	870	553
1727	318	571
1729	870	542
1733	870	449
1734	479	495
1746	402	248
1750	608	509
1756	620	429
1758	620	767
1759	620	643
1764	620	697
1772	970	421
1777	785	398
1778	785	998
1780	620	456
1781	785	252
1785	402	247
1788	620	892
1791	620	496
1798	219	809
1799	701	952
1801	620	427
1809	620	897
1810	913	592
1810	913	849
1811	573	341
1811	660	582
1811	660	595
1811	712	287
1811	816	270
1812	620	479
1814	913	757
1816	620	274
1817	719	498
1820	785	847
1826	308	652
1827	719	397
1831	620	294
1833	620	476
1835	785	891
1839	785	598
1840	785	468
1841	620	385
1847	620	782
1854	618	639
1860	660	674
1865	660	237
1866	479	822
1874	573	461
1876	573	249
1882	573	237
1882	573	437
1885	660	533
1885	660	564
1885	870	937
1886	417	436
1887	417	472
1888	660	878
1888	660	944
1890	660	644
1893	417	749
1900	417	966
1901	573	254
1908	417	628
1914	660	892
1917	660	458
1920	417	452
1927	573	835
1928	573	985
1929	660	935
1931	660	874
1932	816	528
1935	660	446
1936	417	277
1941	518	968
1945	918	985
1949	573	743
1958	609	556
1968	918	267
1969	918	365
1972	202	455
1974	918	334
1976	580	637
1977	918	375
1979	918	546
1981	918	598
1982	918	757
1984	918	827
1988	806	754
1995	405	457
1997	830	733
2006	405	391
2008	580	529
2010	580	265
2011	918	778
2013	918	656
2014	918	522
2016	575	451
2016	580	338
2016	580	837
2017	580	981
2018	580	537
2018	580	864
2022	918	593
2023	918	793
2025	580	675
2029	580	437
2032	580	933
2034	918	678
2038	903	982
2040	979	964
2041	940	345
2043	940	524
2059	979	562
205B	678	237
2060	254	639
2061	940	476
2065	903	994
2068	936	365
2069	940	495
206A	904	446
2071	806	925
2072	281	391
2073	956	936
2076	361	771
2083	830	981
2084	254	248
2084	903	825
2086	830	640
2090	956	419
2091	281	246
2093	979	992
2094	419	613
2097	830	864
2101	940	498
2103	361	874
2104	936	566
2105	254	728
2109	936	442
2112	806	847
2114	254	699
2114	817	636
2116	940	727
2118	809	856
2118	809	885
2118	809	913
2118	829	787
2118	829	801
2118	829	808
2118	829	930
2118	849	860
2118	849	917
2130	903	588
2131	806	439
2134	361	294
2135	830	966
2141	940	674
2150	903	947
2152	817	546
2153	817	910
2154	817	221
2159	956	743
215A	702	483
215F	567	331
2166	806	578
2168	432	398
2169	928	475
2170	806	384
2171	928	479
2172	928	718
2174	928	859
2176	575	548
2178	719	764
2179	520	796
2180	612	454
2181	303	769
2182	719	379
2184	970	856
2185	970	524
2186	719	446
2188	970	562
2192	719	541
2193	970	864
2194	970	897
2195	719	837
2198	719	485
2199	970	358
2200	702	535
2202	303	849
2203	719	643
2206	970	735
2207	303	622
2209	970	656
2210	970	228
2213	208	824
2214	307	353
2218	208	894
2219	208	299
2220	775	755
2221	208	452
2222	208	652
2226	208	636
2227	208	778
2230	208	276
2231	208	434
2235	208	942
2240	785	914
2241	406	741
2242	406	882
2243	418	780
2243	579	237
2246	701	688
2247	701	982
2249	406	982
2250	307	645
2251	307	878
2254	406	689
2255	406	733
2259	575	375
2262	575	849
2263	575	387
2265	575	682
2270	575	365
2272	575	274
2274	505	782
2277	801	873
2278	435	748
2279	435	528
2283	801	667
2286	928	875
2287	435	738
2288	435	782
2289	307	422
228C	301	690
2290	307	497
2295	208	564
2295	208	574
2296	307	867
2297	970	365
2299	307	367
2308	707	786
2313	559	850
2318	530	367
2319	310	506
2319	559	332
2319	562	496
2319	562	693
2319	562	997
2319	626	334
2319	626	480
2319	626	633
2319	626	812
2319	714	373
2319	714	374
2319	714	960
2319	760	200
2319	760	770
2319	805	492
2319	805	568
2319	909	447
2321	530	286
2322	209	376
2323	760	572
2332	559	877
2334	916	770
2339	530	467
2342	209	928
2343	209	296
2346	831	693
2348	702	564
2348	702	734
2349	775	426
2350	575	226
2351	775	390
2351	775	726
2353	702	398
2354	775	778
2356	702	345
2359	503	518
2360	530	946
2362	503	266
2363	503	631
2364	503	824
2373	503	792
2376	541	457
2377	541	384
2383	503	759
2385	541	847
2386	503	845
2387	503	368
2389	541	448
2390	208	583
2392	541	629
2393	541	925
2396	503	633
2397	503	394
2404	541	828
2408	360	494
2408	509	796
2410	509	673
2412	509	698
2418	509	446
2419	360	898
2424	971	244
2427	360	238
2429	702	273
2430	360	985
2431	360	879
2432	615	772
2437	509	549
2442	509	648
2446	360	278
2447	360	864
2451	360	484
2452	360	221
2453	360	894
2455	785	426
245E	869	363
2466	270	656
2466	502	335
2466	502	391
2474	507	613
247F	581	240
247F	581	243
247F	581	257
247F	819	519
250F	931	559
2514	484	616
2518	269	238
2521	304	427
2522	412	850
2524	480	537
252F	530	881
2542	910	765
2547	786	664
2548	317	942
2550	231	792
2550	810	512
2554	202	969
2554	443	247
2554	443	697
2554	804	468
2564	701	365
2577	701	849
259E	779	400
2607	330	804
2607	567	435
2612	516	722
2623	859	697
2630	320	982
2640	202	335
2680	609	858
2680	908	374
2680	973	852
2681	814	393
2687	234	595
2688	479	733
2695	202	536
2696	302	650
2704	304	217
2704	304	371
2709	718	580
271E	706	841
2739	202	451
2741	205	355
2776	519	789
2782	343	359
2782	647	789
2782	905	393
2782	905	397
2801	202	370
2817	775	339
2817	775	583
2818	971	231
281E	443	982
2842	319	237
2889	727	362
2894	417	613
2899	857	401
2902	704	255
2918	767	500
2933	403	697
2933	604	295
293C	508	779
293C	774	241
2953	830	233
2961	302	412
2964	765	326
2966	615	538
2967	785	721
2978	309	272
2989	908	834
2999	715	565
3000	907	380
3000	907	569
3000	907	729
3002	907	968
3003	907	464
3004	907	675
3005	907	773
3007	907	424
3008	907	479
3011	907	656
3013	907	225
3015	907	892
3016	907	934
3019	907	426
3021	808	355
3023	907	588
3025	907	472
3026	907	547
3027	907	721
3029	540	864
3030	907	294
3032	435	946
3043	608	930
3044	303	396
3048	908	847
3052	208	621
3052	208	712
3057	712	655
3065	701	687
3070	580	391
3074	248	864
3082	830	929
3097	712	200
3099	662	874
309B	937	540
3100	808	237
3100	808	360
3100	808	682
3100	808	861
3106	270	772
3107	859	805
3112	712	957
3139	706	519
3147	613	775
3149	571	333
3185	276	447
3196	903	613
319D	956	507
319D	956	588
3201	787	713
3201	787	742
3201	787	771
3201	787	892
3201	787	997
3210	267	286
3210	484	568
322E	218	600
3231	385	282
3232	504	208
3232	504	667
3234	503	483
3234	971	248
3235	704	817
3235	910	817
324E	702	490
3251	803	656
3268	208	414
3275	573	426
3282	432	607
3285	520	314
3285	623	455
3300	340	772
3303	701	453
3304	541	522
3311	207	677
3312	207	693
3313	207	547
3315	207	826
3316	207	925
3316	207	928
3319	208	707
3331	802	796
3332	802	436
3333	575	358
3334	928	688
3356	573	677
3390	712	580
3395	937	751
3401	541	592
3402	760	326
3410	308	244
3410	605	749
3411	307	765
3436	208	612
3453	803	200
3453	803	818
3456	512	316
3460	401	402
347G	480	646
3493	203	669
3493	203	828
3493	203	930
3493	203	935
3495	859	519
3518	469	721
3521	802	587
3527	713	379
3533	580	620
3535	517	912
3539	971	205
3572	864	349
3583	502	274
3586	440	578
3609	814	805
3610	985	359
3614	319	825
3620	641	713
3639	908	943
364E	843	713
364F	813	638
365C	502	291
365C	502	298
365C	606	802
365C	812	225
3685	787	990
3699	712	665
3700	670	237
3701	440	398
3704	662	718
3706	715	744
3726	903	713
373F	657	202
3751	646	448
3754	207	591
3755	702	344
3759	801	503
3766	252	598
3768	317	533
3786	270	910
3786	859	368
3796	701	636
3798	575	433
3800	671	634
3804	208	833
3806	267	851
3806	570	530
3806	570	749
3806	814	264
3806	814	906
3806	814	910
3806	814	982
3808	217	994
3816	208	878
3839	715	510
383F	289	500
3844	308	637
3866	304	468
3872	941	207
3880	307	444
3910	443	330
3911	850	518
3914	334	699
3922	671	483
3924	406	271
3930	706	477
3945	671	787
394A	784	431
3950	801	214
3950	801	810
3964	916	359
3986	270	571
3994	270	578
4001	270	618
4006	845	617
4006	914	205
4007	412	357
4007	412	567
4007	484	464
4007	814	747
4009	817	747
4012	302	685
4016	401	239
4016	401	371
4017	603	874
4018	413	306
4018	781	780
4024	570	230
4024	610	577
4024	717	831
4029	401	643
4034	441	717
4034	441	734
4034	441	753
4034	441	756
4036	201	450
4036	201	924
4036	215	588
4036	304	673
4036	304	888
4036	315	247
4036	443	326
4036	570	262
4036	570	916
4036	571	228
4036	571	296
4036	571	366
4036	609	529
4036	716	904
4036	717	507
4036	717	659
4036	732	804
4036	860	501
4036	860	671
4036	914	482
4036	914	672
4036	917	288
4036	917	562
4036	917	783
4036	917	864
4044	248	779
4046	940	562
4053	603	371
4054	401	656
4057	787	582
4069	712	999
4079	315	643
4084	978	826
4085	407	770
4085	561	613
4085	954	367
4087	920	328
4088	586	723
4092	712	893
4093	202	742
4107	315	282
4107	315	702
4111	812	588
4115	712	841
4121	207	680
4123	732	444
4125	734	512
4129	650	200
4129	661	232
4131	360	702
4133	586	851
4140	845	956
4145	201	603
4146	435	444
4152	518	831
4152	585	206
4152	646	502
4153	267	488
4155	703	797
4159	401	299
4164	970	790
4165	502	679
4189	319	741
4196	580	690
4211	270	637
4222	406	384
422C	814	775
4233	772	484
4234	217	249
4240	270	346
4245	563	941
4249	202	443
4255	843	370
4256	605	721
4260	205	457
4261	765	568
4263	763	635
4265	615	727
4271	503	586
4272	425	341
4274	718	750
4276	302	624
4285	207	686
4287	207	571
428A	580	659
4294	845	879
4297	905	656
4321	509	872
4322	406	296
4323	503	674
4323	503	693
4323	503	874
4323	541	347
4324	425	956
4332	912	384
4334	919	224
4334	919	402
4334	919	680
4335	843	589
4335	843	889
4337	276	322
4344	214	626
4344	281	421
4344	830	816
4347	586	627
4349	705	482
4361	912	401
4369	270	215
4369	270	261
4369	502	233
438G	713	904
4395	206	210
4401	660	984
4413	701	597
4417	517	383
4418	419	459
4419	928	667
4420	209	387
4420	909	866
4421	775	588
4423	360	826
4425	912	693
4426	928	334
4427	208	328
4429	435	743
4433	575	981
4434	915	828
4438	775	763
4449	928	658
4450	505	371
4451	435	727
4464	334	682
4465	850	327
447D	320	461
4510	423	652
4511	276	637
4511	276	696
4518	828	426
4520	503	322
4521	360	697
4527	814	298
4531	307	836
4537	284	440
4537	284	468
4547	775	218
4547	775	368
4548	620	915
4552	574	598
4553	209	337
4553	805	837
4579	516	875
4580	401	627
4580	401	778
4584	208	215
4586	931	474
4588	971	210
4589	918	537
4600	307	729
4601	304	808
4602	320	593
4606	304	246
4607	815	991
4609	763	207
4611	435	747
4615	251	249
4616	352	389
4616	407	798
4616	850	262
4616	850	721
4617	678	573
4617	678	605
4617	762	333
4618	225	286
4618	985	327
4618	985	365
4619	662	765
4621	803	591
4621	843	583
4621	843	923
4622	423	709
4622	615	784
462C	779	475
4631	337	969
4632	231	902
4632	517	920
4632	810	583
4632	810	828
4632	989	629
4632	989	825
4632	989	849
4635	308	694
4636	912	527
4640	302	306
464D	289	599
464D	289	629
4650	319	527
4660	814	996
4664	228	395
4664	601	363
4664	662	271
468D	956	401
468D	956	908
4697	503	687
4704	812	574
4708	701	356
4715	206	278
4718	509	676
4721	802	450
4724	662	865
4725	202	386
4725	804	855
4727	289	479
4727	450	262
4727	450	520
472B	317	333
4730	843	718
4733	213	235
4733	562	361
4749	240	436
4752	805	615
4768	507	371
4796	563	942
4802	352	507
4802	407	624
4802	407	910
4802	850	502
4803	574	306
4803	812	496
4803	812	718
4804	732	770
4804	862	772
4804	908	287
4804	908	698
4804	908	747
4806	423	973
4806	615	649
4806	731	327
4806	731	439
4809	910	288
4809	919	275
4809	919	296
4809	919	568
4810	570	680
4812	918	391
4814	218	987
4820	240	767
4823	787	205
4823	787	387
4823	939	242
4825	386	450
4835	985	692
4837	779	432
4850	787	350
4852	614	991
4852	740	218
4852	740	847
4857	765	547
4858	864	274
4860	757	656
4863	937	881
4864	251	638
4869	856	306
4878	705	630
4878	709	289
4878	902	363
4878	902	367
4878	902	650
4878	902	732
4878	902	741
4891	636	549
4891	816	872
4893	470	385
4899	763	230
489F	681	201
489F	681	892
4913	915	808
492D	337	504
4930	337	782
4932	573	319
4932	636	487
4932	660	833
4936	251	217
4936	251	650
4938	469	632
4938	469	775
4938	682	738
4942	772	365
4944	832	464
4946	631	606
4948	908	350
4950	203	939
4955	787	800
4959	973	864
4963	614	553
4974	670	588
4976	603	584
4979	540	214
497E	250	909
497E	778	430
4980	971	925
4993	267	200
500F	206	316
5014	541	518
5018	479	922
501D	207	391
5027	208	451
5027	208	741
5111	207	371
5111	207	772
5113	603	432
5113	603	623
5113	603	896
5115	802	365
5115	802	375
5115	802	747
5115	802	892
511C	704	206
5125	570	832
5156	229	519
5159	903	303
516C	234	575
516C	318	568
516C	334	564
516C	534	220
516C	601	875
516C	762	524
516C	785	572
516C	920	358
516C	938	223
516C	938	238
516C	972	308
5178	601	778
5178	662	592
5178	662	593
5178	662	743
5178	662	855
5179	479	439
5221	208	566
5237	785	362
5244	571	234
5245	240	425
5247	913	662
5255	251	418
5255	256	417
5255	256	906
5255	334	408
5257	918	819
5257	918	913
5258	864	642
5272	309	238
5278	662	391
528A	517	883
5307	910	559
532D	518	215
532D	845	524
5338	814	219
5344	843	952
5353	616	795
5361	712	733
5368	575	238
5385	843	644
5395	712	235
5417	712	236
5418	336	677
5447	312	265
5451	217	982
545B	304	554
5468	615	686
5470	575	578
5471	512	503
5490	940	223
5493	267	699
5493	302	448
5494	267	652
5499	325	237
550C	868	762
550C	868	770
550C	868	793
5512	763	231
5512	763	233
5514	731	230
554A	573	538
554A	660	264
554D	868	356
5556	806	350
5562	239	745
5562	475	201
5562	650	290
5562	678	914
5562	786	234
5562	805	324
5562	916	968
5562	929	233
5564	920	255
5580	302	668
5584	812	848
5587	808	562
5620	270	629
5632	937	650
5643	204	881
5643	416	824
5643	450	896
5643	604	727
5643	778	316
5643	905	923
565B	441	523
565B	441	526
565B	441	527
565B	441	591
5672	502	806
5700	956	656
5714	361	264
5714	936	800
5715	256	633
5736	575	455
573F	603	360
5750	941	559
5781	360	345
5807	308	212
5807	402	718
5807	402	969
5812	206	795
5812	253	302
5812	360	601
5812	425	890
5813	918	575
5816	218	451
5816	320	290
5816	320	362
5816	320	805
5818	813	388
5820	503	930
5820	541	215
5820	541	401
5820	971	271
5832	540	395
5832	571	271
5832	757	649
583C	830	433
5869	208	559
588A	970	236
5910	785	890
5917	630	528
591C	989	668
5932	828	640
5956	567	260
5966	240	821
5977	202	621
5994	205	619
6002	601	524
6003	231	384
6003	248	330
6003	248	508
6003	269	491
6003	269	548
6003	517	899
6003	586	246
6003	586	929
6003	616	430
6003	616	540
6003	810	429
6003	810	931
6003	906	291
6003	947	428
6003	989	292
6006	408	313
6006	415	271
6006	424	731
6006	510	828
6006	562	665
6006	661	305
6006	805	757
6006	805	828
6006	805	861
6006	818	378
6006	818	388
6006	951	842
6010	206	992
6010	208	391
6010	208	867
6010	209	247
6010	253	241
6010	303	588
6010	307	365
6010	310	694
6010	406	334
6010	408	718
6010	424	236
6010	505	603
6010	509	733
6010	510	697
6010	510	710
6010	520	548
6010	530	200
6010	541	272
6010	559	355
6010	575	741
6010	575	914
6010	619	307
6010	626	347
6010	707	932
6010	714	299
6010	760	805
6010	775	408
6010	831	254
6010	909	213
6010	909	215
6010	916	952
6010	925	818
